id,question_piece_id_list,opening_time,status,created_at,user_id
103686,"[1037148, 1037149, 1037150, 1037151, 1037152, 1037153, 1037154, 1037155, 1037156, 1037157]","2023-04-28 16:17:13",F,"2023-04-28 15:27:13",849979
103741,"[1037698, 1037699, 1037700, 1037701, 1037702, 1037703, 1037704, 1037705, 1037706, 1037707]","2023-04-28 15:30:14",F,"2023-04-28 15:30:14",850536
103746,"[1037748, 1037749, 1037750, 1037751, 1037752, 1037753, 1037754, 1037755, 1037756, 1037757]","2023-04-28 16:20:30",F,"2023-04-28 15:30:30",849864
103767,"[1037958, 1037959, 1037960, 1037961, 1037962, 1037963, 1037964, 1037965, 1037966, 1037967]","2023-04-28 16:21:58",F,"2023-04-28 15:31:58",849445
103793,"[1038218, 1038219, 1038220, 1038221, 1038222, 1038223, 1038224, 1038225, 1038226, 1038227]","2023-04-28 16:23:11",F,"2023-04-28 15:33:11",850388
103807,"[1038358, 1038359, 1038360, 1038361, 1038362, 1038363, 1038364, 1038365, 1038366, 1038367]","2023-04-28 16:24:00",F,"2023-04-28 15:34:00",850112
103813,"[1038418, 1038419, 1038420, 1038421, 1038422, 1038423, 1038424, 1038425, 1038426, 1038427]","2023-04-28 16:24:31",F,"2023-04-28 15:34:31",849977
103815,"[1038438, 1038439, 1038440, 1038441, 1038442, 1038443, 1038444, 1038445, 1038446, 1038447]","2023-04-28 16:24:40",F,"2023-04-28 15:34:40",849983
103840,"[1038688, 1038689, 1038690, 1038691, 1038692, 1038693, 1038694, 1038695, 1038696, 1038697]","2023-04-28 15:36:30",F,"2023-04-28 15:36:30",849453
103857,"[1038858, 1038859, 1038860, 1038861, 1038862, 1038863, 1038864, 1038865, 1038866, 1038867]","2023-04-28 16:27:41",F,"2023-04-28 15:37:41",850229
103860,"[1038888, 1038889, 1038890, 1038891, 1038892, 1038893, 1038894, 1038895, 1038896, 1038897]","2023-04-28 15:37:44",F,"2023-04-28 15:37:44",850554
103866,"[1038948, 1038949, 1038950, 1038951, 1038952, 1038953, 1038954, 1038955, 1038956, 1038957]","2023-04-28 16:28:04",F,"2023-04-28 15:38:04",849471
103872,"[1039008, 1039009, 1039010, 1039011, 1039012, 1039013, 1039014, 1039015, 1039016, 1039017]","2023-04-28 16:28:22",F,"2023-04-28 15:38:22",850435
103891,"[1039198, 1039199, 1039200, 1039201, 1039202, 1039203, 1039204, 1039205, 1039206, 1039207]","2023-04-28 16:29:06",F,"2023-04-28 15:39:06",850554
103904,"[1039328, 1039329, 1039330, 1039331, 1039332, 1039333, 1039334, 1039335, 1039336, 1039337]","2023-04-28 16:29:51",F,"2023-04-28 15:39:51",850098
103908,"[1039368, 1039369, 1039370, 1039371, 1039372, 1039373, 1039374, 1039375, 1039376, 1039377]","2023-04-28 15:40:03",F,"2023-04-28 15:40:03",850556
103921,"[1039498, 1039499, 1039500, 1039501, 1039502, 1039503, 1039504, 1039505, 1039506, 1039507]","2023-04-28 16:30:40",F,"2023-04-28 15:40:40",849103
103938,"[1039668, 1039669, 1039670, 1039671, 1039672, 1039673, 1039674, 1039675, 1039676, 1039677]","2023-04-28 15:41:32",F,"2023-04-28 15:41:32",850392
103943,"[1039718, 1039719, 1039720, 1039721, 1039722, 1039723, 1039724, 1039725, 1039726, 1039727]","2023-04-28 16:31:45",F,"2023-04-28 15:41:45",850195
103958,"[1039868, 1039869, 1039870, 1039871, 1039872, 1039873, 1039874, 1039875, 1039876, 1039877]","2023-04-28 16:32:14",F,"2023-04-28 15:42:14",849453
103959,"[1039878, 1039879, 1039880, 1039881, 1039882, 1039883, 1039884, 1039885, 1039886, 1039887]","2023-04-28 16:32:19",F,"2023-04-28 15:42:19",850152
103973,"[1040018, 1040019, 1040020, 1040021, 1040022, 1040023, 1040024, 1040025, 1040026, 1040027]","2023-04-28 16:33:01",F,"2023-04-28 15:43:01",850392
103974,"[1040028, 1040029, 1040030, 1040031, 1040032, 1040033, 1040034, 1040035, 1040036, 1040037]","2023-04-28 16:33:02",F,"2023-04-28 15:43:02",850303
103978,"[1040068, 1040069, 1040070, 1040071, 1040072, 1040073, 1040074, 1040075, 1040076, 1040077]","2023-04-28 16:33:11",F,"2023-04-28 15:43:11",850180
104017,"[1040458, 1040459, 1040460, 1040461, 1040462, 1040463, 1040464, 1040465, 1040466, 1040467]","2023-04-28 16:35:35",F,"2023-04-28 15:45:35",849670
104019,"[1040478, 1040479, 1040480, 1040481, 1040482, 1040483, 1040484, 1040485, 1040486, 1040487]","2023-04-28 16:35:46",F,"2023-04-28 15:45:46",849548
104024,"[1040528, 1040529, 1040530, 1040531, 1040532, 1040533, 1040534, 1040535, 1040536, 1040537]","2023-04-28 15:45:57",F,"2023-04-28 15:45:57",850574
104035,"[1040638, 1040639, 1040640, 1040641, 1040642, 1040643, 1040644, 1040645, 1040646, 1040647]","2023-04-28 16:36:40",F,"2023-04-28 15:46:40",850412
104042,"[1040708, 1040709, 1040710, 1040711, 1040712, 1040713, 1040714, 1040715, 1040716, 1040717]","2023-04-28 16:36:55",F,"2023-04-28 15:46:55",850574
104044,"[1040728, 1040729, 1040730, 1040731, 1040732, 1040733, 1040734, 1040735, 1040736, 1040737]","2023-04-28 16:37:06",F,"2023-04-28 15:47:06",849487
104070,"[1040988, 1040989, 1040990, 1040991, 1040992, 1040993, 1040994, 1040995, 1040996, 1040997]","2023-04-28 16:38:18",F,"2023-04-28 15:48:19",849974
104079,"[1041078, 1041079, 1041080, 1041081, 1041082, 1041083, 1041084, 1041085, 1041086, 1041087]","2023-04-28 16:38:51",F,"2023-04-28 15:48:51",849486
104083,"[1041118, 1041119, 1041120, 1041121, 1041122, 1041123, 1041124, 1041125, 1041126, 1041127]","2023-04-28 16:38:56",F,"2023-04-28 15:48:56",849454
104112,"[1041411, 1041412, 1041414, 1041416, 1041418, 1041420, 1041422, 1041423, 1041425, 1041426]","2023-04-28 15:50:08",F,"2023-04-28 15:50:08",849515
104115,"[1041438, 1041439, 1041440, 1041441, 1041442, 1041443, 1041444, 1041445, 1041446, 1041447]","2023-04-28 16:40:15",F,"2023-04-28 15:50:15",849535
104127,"[1041558, 1041559, 1041560, 1041561, 1041562, 1041563, 1041564, 1041565, 1041566, 1041567]","2023-04-28 16:41:15",F,"2023-04-28 15:51:15",850150
104129,"[1041578, 1041579, 1041580, 1041581, 1041582, 1041583, 1041584, 1041585, 1041586, 1041587]","2023-04-28 16:41:27",F,"2023-04-28 15:51:27",849692
104130,"[1041588, 1041589, 1041590, 1041591, 1041592, 1041593, 1041594, 1041595, 1041596, 1041597]","2023-04-28 16:41:27",F,"2023-04-28 15:51:27",850031
104140,"[1041688, 1041689, 1041690, 1041691, 1041692, 1041693, 1041694, 1041695, 1041696, 1041697]","2023-04-28 16:41:50",F,"2023-04-28 15:51:50",849446
104186,"[1042148, 1042149, 1042150, 1042151, 1042152, 1042153, 1042154, 1042155, 1042156, 1042157]","2023-04-28 16:44:46",F,"2023-04-28 15:54:46",849436
104200,"[1042288, 1042289, 1042290, 1042291, 1042292, 1042293, 1042294, 1042295, 1042296, 1042297]","2023-04-28 16:45:17",F,"2023-04-28 15:55:18",850255
104209,"[1042378, 1042379, 1042380, 1042381, 1042382, 1042383, 1042384, 1042385, 1042386, 1042387]","2023-04-28 16:46:00",F,"2023-04-28 15:56:00",849515
104218,"[1042468, 1042469, 1042470, 1042471, 1042472, 1042473, 1042474, 1042475, 1042476, 1042477]","2023-04-28 16:46:19",F,"2023-04-28 15:56:19",849498
104244,"[1042728, 1042729, 1042730, 1042731, 1042732, 1042733, 1042734, 1042735, 1042736, 1042737]","2023-04-28 15:57:39",F,"2023-04-28 15:57:39",850601
104246,"[1042748, 1042749, 1042750, 1042751, 1042752, 1042753, 1042754, 1042755, 1042756, 1042757]","2023-04-28 16:47:44",F,"2023-04-28 15:57:44",849620
104271,"[1042998, 1042999, 1043000, 1043001, 1043002, 1043003, 1043004, 1043005, 1043006, 1043007]","2023-04-28 16:49:26",F,"2023-04-28 15:59:26",850413
104304,"[1043328, 1043329, 1043330, 1043331, 1043332, 1043333, 1043334, 1043335, 1043336, 1043337]","2023-04-28 16:01:56",F,"2023-04-28 16:01:56",850615
104323,"[1043518, 1043519, 1043520, 1043521, 1043522, 1043523, 1043524, 1043525, 1043526, 1043527]","2023-04-28 16:03:08",F,"2023-04-28 16:03:08",850610
104331,"[1043598, 1043599, 1043600, 1043601, 1043602, 1043603, 1043604, 1043605, 1043606, 1043607]","2023-04-28 16:53:31",F,"2023-04-28 16:03:31",850475
104348,"[1043768, 1043769, 1043770, 1043771, 1043772, 1043773, 1043774, 1043775, 1043776, 1043777]","2023-04-28 16:54:17",F,"2023-04-28 16:04:17",850130
104357,"[1043858, 1043859, 1043860, 1043861, 1043862, 1043863, 1043864, 1043865, 1043866, 1043867]","2023-04-28 16:54:46",F,"2023-04-28 16:04:47",850457
104361,"[1043898, 1043899, 1043900, 1043901, 1043902, 1043903, 1043904, 1043905, 1043906, 1043907]","2023-04-28 16:54:55",F,"2023-04-28 16:04:55",850039
104369,"[1043978, 1043979, 1043980, 1043981, 1043982, 1043983, 1043984, 1043985, 1043986, 1043987]","2023-04-28 16:55:27",F,"2023-04-28 16:05:27",850610
104400,"[1044288, 1044289, 1044290, 1044291, 1044292, 1044293, 1044294, 1044295, 1044296, 1044297]","2023-04-28 16:57:50",F,"2023-04-28 16:07:50",850077
104411,"[1044398, 1044399, 1044400, 1044401, 1044402, 1044403, 1044404, 1044405, 1044406, 1044407]","2023-04-28 16:58:33",F,"2023-04-28 16:08:33",849503
104413,"[1044418, 1044419, 1044420, 1044421, 1044422, 1044423, 1044424, 1044425, 1044426, 1044427]","2023-04-28 16:58:44",F,"2023-04-28 16:08:44",849439
104424,"[1044528, 1044529, 1044530, 1044531, 1044532, 1044533, 1044534, 1044535, 1044536, 1044537]","2023-04-28 16:59:33",F,"2023-04-28 16:09:33",850007
104458,"[1044868, 1044869, 1044870, 1044871, 1044872, 1044873, 1044874, 1044875, 1044876, 1044877]","2023-04-28 17:02:07",F,"2023-04-28 16:12:07",849493
104463,"[1044918, 1044919, 1044920, 1044921, 1044922, 1044923, 1044924, 1044925, 1044926, 1044927]","2023-04-28 17:02:29",F,"2023-04-28 16:12:29",850267
104483,"[1045118, 1045119, 1045120, 1045121, 1045122, 1045123, 1045124, 1045125, 1045126, 1045127]","2023-04-28 17:04:21",F,"2023-04-28 16:14:21",849443
104496,"[1045248, 1045249, 1045250, 1045251, 1045252, 1045253, 1045254, 1045255, 1045256, 1045257]","2023-04-28 17:05:07",F,"2023-04-28 16:15:07",850269
104499,"[1045278, 1045279, 1045280, 1045281, 1045282, 1045283, 1045284, 1045285, 1045286, 1045287]","2023-04-28 16:15:16",F,"2023-04-28 16:15:16",850633
104511,"[1045398, 1045399, 1045400, 1045401, 1045402, 1045403, 1045404, 1045405, 1045406, 1045407]","2023-04-28 17:05:57",F,"2023-04-28 16:15:57",849549
104512,"[1045408, 1045409, 1045410, 1045411, 1045412, 1045413, 1045414, 1045415, 1045416, 1045417]","2023-04-28 17:06:02",F,"2023-04-28 16:16:02",850378
104530,"[1045588, 1045589, 1045590, 1045591, 1045592, 1045593, 1045594, 1045595, 1045596, 1045597]","2023-04-28 17:07:07",F,"2023-04-28 16:17:07",849452
104547,"[1045758, 1045759, 1045760, 1045761, 1045762, 1045763, 1045764, 1045765, 1045766, 1045767]","2023-04-28 17:08:10",F,"2023-04-28 16:18:10",850058
104549,"[1045778, 1045779, 1045780, 1045781, 1045782, 1045783, 1045784, 1045785, 1045786, 1045787]","2023-04-28 17:08:28",F,"2023-04-28 16:18:28",849922
104555,"[1045838, 1045839, 1045840, 1045841, 1045842, 1045843, 1045844, 1045845, 1045846, 1045847]","2023-04-28 17:08:46",F,"2023-04-28 16:18:46",850208
104559,"[1045878, 1045879, 1045880, 1045881, 1045882, 1045883, 1045884, 1045885, 1045886, 1045887]","2023-04-28 17:09:01",F,"2023-04-28 16:19:01",849450
104570,"[1045988, 1045989, 1045990, 1045991, 1045992, 1045993, 1045994, 1045995, 1045996, 1045997]","2023-04-28 17:09:29",F,"2023-04-28 16:19:29",849479
104589,"[1046178, 1046179, 1046180, 1046181, 1046182, 1046183, 1046184, 1046185, 1046186, 1046187]","2023-04-28 17:10:39",F,"2023-04-28 16:20:39",849475
104613,"[1046418, 1046419, 1046420, 1046421, 1046422, 1046423, 1046424, 1046425, 1046426, 1046427]","2023-04-28 16:38:59",F,"2023-04-28 16:22:46",850556
104617,"[1046458, 1046459, 1046460, 1046461, 1046462, 1046463, 1046464, 1046465, 1046466, 1046467]","2023-04-28 17:12:54",F,"2023-04-28 16:22:54",849488
104619,"[1046478, 1046479, 1046480, 1046481, 1046482, 1046483, 1046484, 1046485, 1046486, 1046487]","2023-04-28 17:13:02",F,"2023-04-28 16:23:02",850186
104623,"[1046518, 1046519, 1046520, 1046521, 1046522, 1046523, 1046524, 1046525, 1046526, 1046527]","2023-04-28 17:13:49",F,"2023-04-28 16:23:49",849441
104624,"[1046528, 1046529, 1046530, 1046531, 1046532, 1046533, 1046534, 1046535, 1046536, 1046537]","2023-04-28 17:14:03",F,"2023-04-28 16:24:03",849497
104633,"[1046618, 1046619, 1046620, 1046621, 1046622, 1046623, 1046624, 1046625, 1046626, 1046627]","2023-04-28 17:15:02",F,"2023-04-28 16:25:02",850006
104698,"[1047268, 1047269, 1047270, 1047271, 1047272, 1047273, 1047274, 1047275, 1047276, 1047277]","2023-04-28 16:30:25",F,"2023-04-28 16:30:25",849491
104710,"[1047388, 1047389, 1047390, 1047391, 1047392, 1047393, 1047394, 1047395, 1047396, 1047397]","2023-04-28 17:21:38",F,"2023-04-28 16:31:38",849442
104711,"[1047398, 1047399, 1047400, 1047401, 1047402, 1047403, 1047404, 1047405, 1047406, 1047407]","2023-04-28 17:21:45",F,"2023-04-28 16:31:45",850112
104723,"[1047518, 1047519, 1047520, 1047521, 1047522, 1047523, 1047524, 1047525, 1047526, 1047527]","2023-04-28 17:23:26",F,"2023-04-28 16:33:26",849489
104729,"[1047578, 1047579, 1047580, 1047581, 1047582, 1047583, 1047584, 1047585, 1047586, 1047587]","2023-04-28 17:23:52",F,"2023-04-28 16:33:52",849103
104742,"[1047708, 1047709, 1047710, 1047711, 1047712, 1047713, 1047714, 1047715, 1047716, 1047717]","2023-04-28 17:24:47",F,"2023-04-28 16:34:47",849490
104749,"[1047778, 1047779, 1047780, 1047781, 1047782, 1047783, 1047784, 1047785, 1047786, 1047787]","2023-04-28 17:25:21",F,"2023-04-28 16:35:21",850392
104751,"[1047798, 1047799, 1047800, 1047801, 1047802, 1047803, 1047804, 1047805, 1047806, 1047807]","2023-04-28 17:25:40",F,"2023-04-28 16:35:40",850152
104756,"[1047848, 1047849, 1047850, 1047851, 1047852, 1047853, 1047854, 1047855, 1047856, 1047857]","2023-04-28 17:26:36",F,"2023-04-28 16:36:36",850098
104785,"[1048138, 1048139, 1048140, 1048141, 1048142, 1048143, 1048144, 1048145, 1048146, 1048147]","2023-04-28 17:29:05",F,"2023-04-28 16:39:05",850195
104788,"[1048168, 1048169, 1048170, 1048171, 1048172, 1048173, 1048174, 1048175, 1048176, 1048177]","2023-04-28 16:39:20",F,"2023-04-28 16:39:20",850668
104796,"[1048248, 1048249, 1048250, 1048251, 1048252, 1048253, 1048254, 1048255, 1048256, 1048257]","2023-04-28 17:30:04",F,"2023-04-28 16:40:04",849487
104812,"[1048408, 1048409, 1048410, 1048411, 1048412, 1048413, 1048414, 1048415, 1048416, 1048417]","2023-04-28 17:30:57",F,"2023-04-28 16:40:57",849454
104817,"[1048458, 1048459, 1048460, 1048461, 1048462, 1048463, 1048464, 1048465, 1048466, 1048467]","2023-04-28 17:31:18",F,"2023-04-28 16:41:18",849445
104818,"[1048468, 1048469, 1048470, 1048471, 1048472, 1048473, 1048474, 1048475, 1048476, 1048477]","2023-04-28 17:31:19",F,"2023-04-28 16:41:19",849864
104831,"[1048598, 1048599, 1048600, 1048601, 1048602, 1048603, 1048604, 1048605, 1048606, 1048607]","2023-04-28 17:32:30",F,"2023-04-28 16:42:30",849963
104834,"[1048628, 1048629, 1048630, 1048631, 1048632, 1048633, 1048634, 1048635, 1048636, 1048637]","2023-04-28 17:32:43",F,"2023-04-28 16:42:43",850180
104839,"[1048678, 1048679, 1048680, 1048681, 1048682, 1048683, 1048684, 1048685, 1048686, 1048687]","2023-04-28 17:33:11",F,"2023-04-28 16:43:11",850127
104848,"[1048758, 1048759, 1048760, 1048762, 1048765, 1048767, 1048770, 1048772, 1048775, 1048777]","2023-04-28 17:33:47",F,"2023-04-28 16:43:47",850668
104850,"[1048788, 1048789, 1048790, 1048791, 1048792, 1048793, 1048794, 1048795, 1048796, 1048797]","2023-04-28 17:34:01",F,"2023-04-28 16:44:01",849979
104867,"[1048958, 1048960, 1048961, 1048963, 1048966, 1048968, 1048970, 1048972, 1048974, 1048975]","2023-04-28 17:35:27",F,"2023-04-28 16:45:27",849946
104868,"[1048959, 1048962, 1048964, 1048965, 1048967, 1048969, 1048971, 1048973, 1048976, 1048977]","2023-04-28 17:35:27",F,"2023-04-28 16:45:27",850556
104889,"[1049178, 1049179, 1049180, 1049181, 1049182, 1049183, 1049184, 1049185, 1049186, 1049187]","2023-04-28 16:46:57",F,"2023-04-28 16:46:57",849526
104894,"[1049228, 1049229, 1049230, 1049231, 1049232, 1049233, 1049234, 1049235, 1049236, 1049237]","2023-04-28 17:37:30",F,"2023-04-28 16:47:30",849558
104905,"[1049338, 1049339, 1049340, 1049341, 1049342, 1049343, 1049344, 1049345, 1049346, 1049347]","2023-04-28 17:38:26",F,"2023-04-28 16:48:26",849526
104913,"[1049418, 1049419, 1049420, 1049421, 1049422, 1049423, 1049424, 1049425, 1049426, 1049427]","2023-04-28 17:38:47",F,"2023-04-28 16:48:48",849446
104925,"[1049538, 1049539, 1049540, 1049541, 1049542, 1049543, 1049544, 1049545, 1049546, 1049547]","2023-04-28 17:39:29",F,"2023-04-28 16:49:29",850255
104942,"[1049708, 1049709, 1049710, 1049711, 1049712, 1049713, 1049714, 1049715, 1049716, 1049717]","2023-04-28 17:41:03",F,"2023-04-28 16:51:03",849436
104945,"[1049738, 1049739, 1049740, 1049741, 1049742, 1049743, 1049744, 1049745, 1049746, 1049747]","2023-04-28 17:41:34",F,"2023-04-28 16:51:34",850031
104953,"[1049818, 1049819, 1049820, 1049821, 1049822, 1049823, 1049824, 1049825, 1049826, 1049827]","2023-04-28 17:41:53",F,"2023-04-28 16:51:53",850413
104979,"[1050078, 1050079, 1050080, 1050081, 1050082, 1050083, 1050084, 1050085, 1050086, 1050087]","2023-04-28 17:45:14",F,"2023-04-28 16:55:14",850633
105017,"[1050458, 1050459, 1050460, 1050461, 1050462, 1050463, 1050464, 1050465, 1050466, 1050467]","2023-04-28 17:49:58",F,"2023-04-28 16:59:58",849503
105033,"[1050618, 1050619, 1050620, 1050621, 1050622, 1050623, 1050624, 1050625, 1050626, 1050627]","2023-04-28 17:52:36",F,"2023-04-28 17:02:36",849620
105055,"[1050838, 1050839, 1050840, 1050841, 1050842, 1050843, 1050844, 1050845, 1050846, 1050847]","2023-04-28 17:55:36",F,"2023-04-28 17:05:36",850610
105060,"[1050888, 1050889, 1050890, 1050891, 1050892, 1050893, 1050894, 1050895, 1050896, 1050897]","2023-04-28 17:05:53",F,"2023-04-28 17:05:53",850695
105075,"[1051038, 1051039, 1051040, 1051041, 1051042, 1051043, 1051044, 1051045, 1051046, 1051047]","2023-04-28 17:07:50",F,"2023-04-28 17:07:50",850699
105078,"[1051068, 1051069, 1051070, 1051071, 1051072, 1051073, 1051074, 1051075, 1051076, 1051077]","2023-04-28 17:58:02",F,"2023-04-28 17:08:02",850150
105088,"[1051168, 1051169, 1051170, 1051171, 1051172, 1051173, 1051174, 1051175, 1051176, 1051177]","2023-04-28 17:59:27",F,"2023-04-28 17:09:27",849692
105103,"[1051318, 1051319, 1051320, 1051321, 1051322, 1051323, 1051324, 1051325, 1051326, 1051327]","2023-04-28 18:01:16",F,"2023-04-28 17:11:16",849548
105104,"[1051328, 1051329, 1051330, 1051331, 1051332, 1051333, 1051334, 1051335, 1051336, 1051337]","2023-04-28 18:01:24",F,"2023-04-28 17:11:24",849535
105107,"[1051358, 1051359, 1051360, 1051361, 1051362, 1051363, 1051364, 1051365, 1051366, 1051367]","2023-04-28 17:37:25",F,"2023-04-28 17:12:17",850699
105112,"[1051408, 1051409, 1051410, 1051411, 1051412, 1051413, 1051414, 1051415, 1051416, 1051417]","2023-04-28 18:03:31",F,"2023-04-28 17:13:31",850039
105113,"[1051418, 1051419, 1051420, 1051421, 1051422, 1051423, 1051424, 1051425, 1051426, 1051427]","2023-04-28 18:03:35",F,"2023-04-28 17:13:35",849479
105118,"[1051468, 1051469, 1051470, 1051471, 1051472, 1051473, 1051474, 1051475, 1051476, 1051477]","2023-04-28 18:03:57",F,"2023-04-28 17:13:57",850457
105133,"[1051618, 1051619, 1051620, 1051621, 1051622, 1051623, 1051624, 1051625, 1051626, 1051627]","2023-04-28 18:05:39",F,"2023-04-28 17:15:39",849634
105136,"[1051648, 1051649, 1051650, 1051651, 1051652, 1051653, 1051654, 1051655, 1051656, 1051657]","2023-04-28 18:05:52",F,"2023-04-28 17:15:52",849475
105140,"[1051688, 1051689, 1051690, 1051691, 1051692, 1051693, 1051694, 1051695, 1051696, 1051697]","2023-04-28 18:06:11",F,"2023-04-28 17:16:11",849450
105144,"[1051728, 1051729, 1051730, 1051731, 1051732, 1051733, 1051734, 1051735, 1051736, 1051737]","2023-04-28 18:06:36",F,"2023-04-28 17:16:36",849515
105154,"[1051828, 1051829, 1051830, 1051831, 1051832, 1051833, 1051834, 1051835, 1051836, 1051837]","2023-04-28 18:07:39",F,"2023-04-28 17:17:39",849493
105176,"[1052048, 1052049, 1052050, 1052051, 1052052, 1052053, 1052054, 1052055, 1052056, 1052057]","2023-04-28 18:10:02",F,"2023-04-28 17:20:02",850695
105178,"[1052068, 1052069, 1052070, 1052071, 1052072, 1052073, 1052074, 1052075, 1052076, 1052077]","2023-04-28 18:10:16",F,"2023-04-28 17:20:16",850269
105186,"[1052148, 1052149, 1052150, 1052151, 1052152, 1052153, 1052154, 1052155, 1052156, 1052157]","2023-04-28 18:12:11",F,"2023-04-28 17:22:11",850186
105191,"[1052198, 1052199, 1052200, 1052201, 1052202, 1052203, 1052204, 1052205, 1052206, 1052207]","2023-04-28 17:22:43",F,"2023-04-28 17:22:44",850710
105202,"[1052308, 1052309, 1052310, 1052311, 1052312, 1052313, 1052314, 1052315, 1052316, 1052317]","2023-04-28 18:14:03",F,"2023-04-28 17:24:03",850710
105206,"[1052348, 1052349, 1052350, 1052351, 1052352, 1052353, 1052354, 1052355, 1052356, 1052357]","2023-04-28 18:15:50",F,"2023-04-28 17:25:50",850302
105207,"[1052358, 1052359, 1052360, 1052361, 1052362, 1052363, 1052364, 1052365, 1052366, 1052367]","2023-04-28 18:16:03",F,"2023-04-28 17:26:03",849489
105237,"[1052658, 1052659, 1052660, 1052661, 1052662, 1052663, 1052664, 1052665, 1052666, 1052667]","2023-04-28 17:29:51",F,"2023-04-28 17:29:51",850718
105241,"[1052698, 1052699, 1052700, 1052701, 1052702, 1052703, 1052704, 1052705, 1052706, 1052707]","2023-04-28 17:30:16",F,"2023-04-28 17:30:16",850719
105242,"[1052708, 1052709, 1052710, 1052711, 1052712, 1052713, 1052714, 1052715, 1052716, 1052717]","2023-04-28 18:20:36",F,"2023-04-28 17:30:36",850392
105249,"[1052778, 1052779, 1052780, 1052781, 1052782, 1052783, 1052784, 1052785, 1052786, 1052787]","2023-04-28 18:21:37",F,"2023-04-28 17:31:37",850112
105256,"[1052848, 1052849, 1052850, 1052851, 1052852, 1052853, 1052854, 1052855, 1052856, 1052857]","2023-04-28 18:22:31",F,"2023-04-28 17:32:31",850719
105265,"[1052938, 1052939, 1052940, 1052941, 1052942, 1052943, 1052944, 1052945, 1052946, 1052947]","2023-04-28 18:23:34",F,"2023-04-28 17:33:34",850718
105280,"[1053088, 1053089, 1053090, 1053091, 1053092, 1053093, 1053094, 1053095, 1053096, 1053097]","2023-04-28 18:25:58",F,"2023-04-28 17:35:58",849452
105281,"[1053098, 1053099, 1053100, 1053101, 1053102, 1053103, 1053104, 1053105, 1053106, 1053107]","2023-04-28 18:26:00",F,"2023-04-28 17:36:00",850007
105286,"[1053148, 1053149, 1053150, 1053151, 1053152, 1053153, 1053154, 1053155, 1053156, 1053157]","2023-04-28 18:26:43",F,"2023-04-28 17:36:43",849487
105295,"[1053238, 1053239, 1053240, 1053241, 1053242, 1053243, 1053244, 1053245, 1053246, 1053247]","2023-04-28 17:38:28",F,"2023-04-28 17:38:28",850728
105298,"[1053268, 1053269, 1053270, 1053271, 1053272, 1053273, 1053274, 1053275, 1053276, 1053277]","2023-04-28 18:29:19",F,"2023-04-28 17:39:19",850412
105301,"[1053298, 1053299, 1053300, 1053301, 1053302, 1053303, 1053304, 1053305, 1053306, 1053307]","2023-04-28 18:29:38",F,"2023-04-28 17:39:38",850195
105304,"[1053328, 1053329, 1053330, 1053331, 1053332, 1053333, 1053334, 1053335, 1053336, 1053337]","2023-04-28 18:30:16",F,"2023-04-28 17:40:16",850728
105307,"[1053358, 1053359, 1053360, 1053361, 1053362, 1053363, 1053364, 1053365, 1053366, 1053367]","2023-04-28 18:30:44",F,"2023-04-28 17:40:44",850058
105311,"[1053398, 1053399, 1053400, 1053401, 1053402, 1053403, 1053404, 1053405, 1053406, 1053407]","2023-04-28 18:31:31",F,"2023-04-28 17:41:31",849454
105316,"[1053448, 1053449, 1053450, 1053451, 1053452, 1053453, 1053454, 1053455, 1053456, 1053457]","2023-04-28 18:32:10",F,"2023-04-28 17:42:10",850554
105322,"[1053500, 1053503, 1053505, 1053507, 1053509, 1053511, 1053513, 1053515, 1053516, 1053517]","2023-04-28 18:32:39",F,"2023-04-28 17:42:39",849446
105337,"[1053658, 1053659, 1053660, 1053661, 1053662, 1053663, 1053664, 1053665, 1053666, 1053667]","2023-04-28 18:34:24",F,"2023-04-28 17:44:24",849436
105341,"[1053698, 1053699, 1053700, 1053701, 1053702, 1053703, 1053704, 1053705, 1053706, 1053707]","2023-04-28 18:35:20",F,"2023-04-28 17:45:20",849451
105352,"[1053808, 1053809, 1053810, 1053811, 1053812, 1053813, 1053814, 1053815, 1053816, 1053817]","2023-04-28 18:39:08",F,"2023-04-28 17:49:08",850378
105360,"[1053888, 1053889, 1053890, 1053891, 1053892, 1053893, 1053894, 1053895, 1053896, 1053897]","2023-04-28 17:50:26",F,"2023-04-28 17:50:26",850736
105372,"[1054008, 1054009, 1054010, 1054011, 1054012, 1054013, 1054014, 1054015, 1054016, 1054017]","2023-04-28 18:41:45",F,"2023-04-28 17:51:45",849503
105379,"[1054078, 1054079, 1054080, 1054081, 1054082, 1054083, 1054084, 1054085, 1054086, 1054087]","2023-04-28 18:43:09",F,"2023-04-28 17:53:09",850736
105383,"[1054118, 1054119, 1054120, 1054121, 1054122, 1054123, 1054124, 1054125, 1054126, 1054127]","2023-04-28 17:53:25",F,"2023-04-28 17:53:25",850737
105385,"[1054138, 1054139, 1054140, 1054141, 1054142, 1054143, 1054144, 1054145, 1054146, 1054147]","2023-04-28 18:44:27",F,"2023-04-28 17:54:28",849620
105387,"[1054158, 1054159, 1054160, 1054161, 1054162, 1054163, 1054164, 1054165, 1054166, 1054167]","2023-04-28 18:45:06",F,"2023-04-28 17:55:06",850737
105417,"[1054458, 1054459, 1054460, 1054461, 1054462, 1054463, 1054464, 1054465, 1054466, 1054467]","2023-04-28 18:53:10",F,"2023-04-28 18:03:10",849488
